row_id,lifetime_seconds,events_per_second,seq_length,unique_syscalls,uid_is_root,uid_changed,euid_root,max_uid_euid_delta,is_suid_exec,auid_euid_mismatch,ephemeral_privileged,failed_call_rate,failed_call_count,priv_op_count,exec_count,file_access_count,network_count,shell_from_service,sensitive_path_access,parent_child_rarity,fold,true_label,technique,pred_xgb,proba_xgb,pred_cnn,proba_cnn,disagreement_direction
7300,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.999878,4,0,benign,0,0.5500925183296204,1,0.9784390926361084,xgb_benign_cnn_malicious
7425,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
7740,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
8712,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
8818,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
8835,0.008,4125.053,33,7,1,1,1,0.0,0,0,1,0.7576,25,0,2,5,0,0,0,1.0,1,0,benign,0,0.5205070972442627,1,0.9883015155792236,xgb_benign_cnn_malicious
9039,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
9051,30.948,1.325,41,5,1,1,1,0.0,0,0,0,0.6829,28,0,0,12,0,0,0,0.973325,1,0,benign,0,0.6505191326141357,1,0.9879350066184998,xgb_benign_cnn_malicious
9078,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
9264,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
9268,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.973325,4,0,benign,0,0.3245709240436554,1,0.9873520731925964,xgb_benign_cnn_malicious
9279,0.008,999.983,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.48467394709587097,1,0.9371216297149658,xgb_benign_cnn_malicious
9801,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
9825,0.001,6000.0,6,3,1,1,1,0.0,0,0,1,0.8333,5,0,2,0,0,0,0,0.921176,1,0,benign,0,0.5864039063453674,1,0.9987131357192993,xgb_benign_cnn_malicious
10093,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.973325,4,0,benign,0,0.3245709240436554,1,0.9873520731925964,xgb_benign_cnn_malicious
10100,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
10310,0.001,6000.0,6,3,1,1,1,0.0,0,0,1,0.8333,5,0,2,0,0,0,0,0.921176,1,0,benign,0,0.5864039063453674,1,0.9987131357192993,xgb_benign_cnn_malicious
10615,0.004,3500.045,14,2,1,0,1,0.0,0,0,1,1.0,14,0,7,0,0,0,0,0.999579,4,0,benign,0,0.3904956877231598,1,0.9895955324172974,xgb_benign_cnn_malicious
10771,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.999835,3,0,benign,0,0.6991081237792969,1,0.9781075119972229,xgb_benign_cnn_malicious
10865,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
10876,0.001,9000.0,9,3,1,0,1,0.0,0,0,1,0.8889,8,0,3,0,0,0,0,0.973325,4,1,T1078_Valid_Accounts,0,0.619727611541748,1,0.9875256419181824,xgb_benign_cnn_malicious
10963,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
10978,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
11050,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,0.999949,3,1,T1078_Valid_Accounts,0,0.6828815937042236,1,0.9845158457756042,xgb_benign_cnn_malicious
11312,0.056,2035.714,114,7,1,1,1,0.0,0,0,1,0.6842,78,0,1,33,0,0,0,0.998693,1,0,benign,0,0.42495980858802795,1,0.9503516554832458,xgb_benign_cnn_malicious
11440,0.001,10000.0,10,3,1,1,1,1002.0,1,0,1,0.9,9,0,4,0,0,0,0,1.0,1,0,benign,0,0.39246416091918945,1,0.9985420107841492,xgb_benign_cnn_malicious
11816,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
11857,0.004,5500.071,22,3,1,0,1,0.0,0,0,1,0.9091,20,0,8,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.5284601449966431,1,0.9728304147720337,xgb_benign_cnn_malicious
12322,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.973325,4,0,benign,0,0.3245709240436554,1,0.9873520731925964,xgb_benign_cnn_malicious
12540,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
12613,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
12943,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.75,6,0,2,0,0,0,0,1.0,3,0,benign,0,0.5248250365257263,1,0.9992611408233643,xgb_benign_cnn_malicious
13125,0.004,3749.825,15,3,1,0,1,0.0,0,0,1,0.8667,13,0,5,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.4296572804450989,1,0.9260380864143372,xgb_benign_cnn_malicious
13763,0.004,2000.026,8,3,1,0,1,0.0,0,0,1,0.75,6,0,2,0,0,0,0,0.921176,4,0,benign,0,0.40484368801116943,1,0.9984894394874573,xgb_benign_cnn_malicious
13793,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
13883,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
14096,0.004,2499.883,10,3,1,0,1,0.0,0,1,1,0.8,8,0,2,0,0,0,0,1.0,1,0,benign,0,0.5386667847633362,1,0.904238224029541,xgb_benign_cnn_malicious
14188,601166.996,0.0,38,11,1,0,1,0.0,0,0,0,0.6316,24,0,7,1,0,0,0,1.0,4,1,T1087_Account_Discovery,0,0.5437732934951782,1,0.9999456405639648,xgb_benign_cnn_malicious
14245,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
14486,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
14705,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
14966,0.001,9000.0,9,3,1,0,1,0.0,0,0,1,0.8889,8,0,3,0,0,0,0,0.973325,4,0,benign,0,0.619727611541748,1,0.9875256419181824,xgb_benign_cnn_malicious
15293,0.004,2000.026,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.3759605586528778,1,0.9789960980415344,xgb_benign_cnn_malicious
15484,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.973325,4,1,T1078_Valid_Accounts,0,0.3245709240436554,1,0.9873520731925964,xgb_benign_cnn_malicious
15545,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
16131,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.973325,4,0,benign,0,0.3245709240436554,1,0.9873520731925964,xgb_benign_cnn_malicious
16250,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
16743,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,0.921176,4,0,benign,0,0.6861697435379028,1,0.9936937689781189,xgb_benign_cnn_malicious
16794,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
17241,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
17375,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
17525,0.004,3000.039,12,4,1,0,1,0.0,0,0,1,0.9167,11,0,4,0,0,0,0,0.998619,1,0,benign,0,0.6150367259979248,1,0.9694830775260925,xgb_benign_cnn_malicious
17708,0.004,3000.039,12,3,1,1,1,0.0,0,0,1,0.9167,11,0,5,0,0,0,0,0.999504,1,0,benign,0,0.47639450430870056,1,0.9921256899833679,xgb_benign_cnn_malicious
18013,0.001,9000.0,9,3,1,0,1,0.0,0,0,1,0.8889,8,0,3,0,0,0,0,0.973325,4,0,benign,0,0.619727611541748,1,0.9875256419181824,xgb_benign_cnn_malicious
18050,0.004,2000.026,8,3,1,1,1,0.0,0,0,1,0.75,6,0,2,0,0,0,0,1.0,1,0,benign,0,0.3570463955402374,1,0.996929943561554,xgb_benign_cnn_malicious
18082,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
18161,0.001,15000.0,15,3,1,0,1,0.0,0,0,1,0.8667,13,0,5,0,0,0,0,0.921176,1,0,benign,0,0.4333839416503906,1,0.9628597497940063,xgb_benign_cnn_malicious
18904,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
19012,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
19168,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
19452,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
19672,0.008,4125.053,33,7,1,1,1,0.0,0,0,1,0.7576,25,0,2,5,0,0,0,1.0,1,0,benign,0,0.5205070972442627,1,0.9883015155792236,xgb_benign_cnn_malicious
20138,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
20333,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
20538,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
20775,0.004,2000.026,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.3759605586528778,1,0.9789960980415344,xgb_benign_cnn_malicious
20941,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.75,6,0,2,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.5248250365257263,1,0.9992611408233643,xgb_benign_cnn_malicious
21135,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
21362,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
21364,0.004,2000.026,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.3759605586528778,1,0.9789960980415344,xgb_benign_cnn_malicious
21454,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
21489,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
21506,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
21707,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
21728,0.004,2000.026,8,3,1,0,1,0.0,0,0,1,0.75,6,0,2,0,0,0,0,0.921176,4,1,T1078_Valid_Accounts,0,0.40484368801116943,1,0.9984894394874573,xgb_benign_cnn_malicious
21820,0.001,6000.0,6,3,1,1,1,0.0,0,0,1,0.8333,5,0,2,0,0,0,0,0.921176,1,0,benign,0,0.5864039063453674,1,0.9987131357192993,xgb_benign_cnn_malicious
22020,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
22441,0.016,937.498,15,3,1,0,1,0.0,0,0,1,0.8667,13,0,5,0,0,0,0,1.0,1,0,benign,0,0.6700179576873779,1,0.9746873378753662,xgb_benign_cnn_malicious
22522,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.973325,4,1,T1078_Valid_Accounts,0,0.3245709240436554,1,0.9873520731925964,xgb_benign_cnn_malicious
22775,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
22852,0.001,9000.0,9,3,1,0,1,0.0,0,0,1,0.8889,8,0,3,0,0,0,0,0.973325,4,0,benign,0,0.619727611541748,1,0.9875256419181824,xgb_benign_cnn_malicious
23237,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
23260,0.004,2500.032,10,3,1,1,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,1,0,benign,0,0.6132968664169312,1,0.9149898886680603,xgb_benign_cnn_malicious
23932,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
23992,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
24541,0.001,9000.0,9,3,1,0,1,0.0,0,0,1,0.8889,8,0,3,0,0,0,0,0.973325,4,0,benign,0,0.619727611541748,1,0.9875256419181824,xgb_benign_cnn_malicious
24797,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
24871,0.004,2500.032,10,3,1,1,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,1,0,benign,0,0.6132968664169312,1,0.9149898886680603,xgb_benign_cnn_malicious
25017,0.001,15000.0,15,3,1,0,1,0.0,0,0,1,0.8667,13,0,5,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5974626541137695,1,0.9841563701629639,xgb_benign_cnn_malicious
25465,0.016,749.998,12,4,1,0,1,0.0,0,0,1,0.9167,11,0,4,0,0,0,0,0.977843,1,0,benign,0,0.5584598183631897,1,0.9924171566963196,xgb_benign_cnn_malicious
25547,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
25700,0.004,3000.039,12,4,1,0,1,0.0,0,0,1,0.9167,11,0,4,0,0,0,0,0.998619,1,0,benign,0,0.6150367259979248,1,0.9694830775260925,xgb_benign_cnn_malicious
25894,0.001,15000.0,15,3,1,0,1,0.0,0,0,1,0.8667,13,0,5,0,0,0,0,1.0,4,0,benign,0,0.5974626541137695,1,0.9841563701629639,xgb_benign_cnn_malicious
25916,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
26258,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
26617,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
26642,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
26724,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
26871,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9783802032470703,xgb_benign_cnn_malicious
27007,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9844757318496704,xgb_benign_cnn_malicious
28242,0.001,15000.0,15,3,1,0,1,0.0,0,0,1,0.8667,13,0,5,0,0,0,0,0.921176,1,0,benign,0,0.4333839416503906,1,0.9628597497940063,xgb_benign_cnn_malicious
28465,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.973325,4,0,benign,0,0.3245709240436554,1,0.9873520731925964,xgb_benign_cnn_malicious
